84.166;6847.7;0.052
84.666;6832.476;0.052
85.166;6817.265;0.053
85.666;6802.068;0.053
86.166;6786.884;0.053
86.666;6771.713;0.054
87.166;6756.555;0.053
87.666;6741.411;0.053
88.166;6726.281;0.053
88.666;6711.163;0.053
89.166;6696.059;0.053
89.666;6680.968;0.053
90.166;6665.89;0.052
90.666;6650.826;0.052
91.166;6635.774;0.052
91.666;6620.735;0.052
92.166;6605.71;0.052
92.666;6590.697;0.051
93.166;6575.697;0.051
93.666;6560.71;0.051
94.166;6545.736;0.051
94.666;6530.774;0.051
95.166;6515.825;0.05
95.666;6500.889;0.05
96.166;6485.965;0.05
96.666;6471.053;0.05
97.166;6456.155;0.05
97.666;6441.268;0.05
98.166;6426.394;0.049
98.666;6411.532;0.049
99.166;6396.682;0.049
99.666;6381.845;0.049
100.166;6367.019;0.048
100.666;6352.206;0.05
101.166;6337.405;0.048
101.666;6322.616;0.049
102.166;6307.84;0.049
102.666;6293.075;0.049
103.166;6278.323;0.05
103.666;6263.584;0.05
104.166;6248.857;0.05
104.666;6234.142;0.05
105.166;6219.44;0.049
105.666;6204.75;0.049
106.166;6190.072;0.049
106.666;6175.407;0.05
107.166;6160.754;0.049
107.666;6146.114;0.049
108.166;6131.485;0.048
108.666;6116.869;0.048
109.166;6102.265;0.048
109.666;6087.672;0.048
110.166;6073.092;0.048
110.666;6058.523;0.047
111.166;6043.967;0.048
111.666;6029.422;0.047
112.166;6014.889;0.047
112.666;6000.368;0.047
113.166;5985.859;0.046
113.666;5971.361;0.046
114.166;5956.874;0.047
114.666;5942.4;0.046
115.166;5927.936;0.046
115.666;5913.485;0.046
116.166;5899.044;0.046
116.666;5884.615;0.045
117.166;5870.198;0.045
117.666;5855.791;0.045
118.166;5841.396;0.045
118.666;5827.012;0.045
119.166;5812.639;0.046
119.666;5798.278;0.047
120.166;5783.929;0.047
120.666;5769.591;0.047
121.166;5755.265;0.046
121.666;5740.951;0.047
122.166;5726.648;0.047
122.666;5712.357;0.046
123.166;5698.077;0.046
123.666;5683.809;0.046
124.166;5669.552;0.046
124.666;5655.307;0.045
125.166;5641.073;0.045
125.666;5626.85;0.045
126.166;5612.639;0.045
126.666;5598.439;0.045
127.166;5584.25;0.045
127.666;5570.072;0.044
128.166;5555.905;0.044
128.666;5541.75;0.044
129.166;5527.605;0.044
129.666;5513.472;0.044
130.166;5499.349;0.043
130.666;5485.238;0.043
131.166;5471.137;0.043
131.666;5457.047;0.043
132.166;5442.967;0.043
132.666;5428.899;0.044
133.166;5414.841;0.042
133.666;5400.794;0.043
134.166;5386.757;0.042
134.666;5372.731;0.043
135.166;5358.716;0.042
135.666;5344.711;0.042
136.166;5330.717;0.042
136.666;5316.733;0.043
137.166;5302.76;0.043
137.666;5288.797;0.043
138.166;5274.846;0.045
138.666;5260.906;0.045
139.166;5246.976;0.043
139.666;5233.058;0.043
140.166;5219.15;0.043
140.666;5205.253;0.043
141.166;5191.367;0.043
141.666;5177.492;0.042
142.166;5163.627;0.042
142.666;5149.772;0.042
143.166;5135.929;0.042
143.666;5122.096;0.042
144.166;5108.273;0.042
144.666;5094.461;0.042
145.166;5080.659;0.042
145.666;5066.867;0.041
146.166;5053.086;0.041
146.666;5039.316;0.041
147.166;5025.555;0.042
147.666;5011.805;0.041
148.166;4998.065;0.041
148.666;4984.336;0.041
149.166;4970.616;0.04
149.666;4956.907;0.042
150.166;4943.208;0.04
150.666;4929.519;0.042
151.166;4915.84;0.039
151.666;4902.171;0.039
152.166;4888.512;0.039
152.666;4874.862;0.04
153.166;4861.223;0.039
153.666;4847.593;0.039
154.166;4833.973;0.039
154.666;4820.362;0.04
155.166;4806.762;0.041
155.666;4793.172;0.041
156.166;4779.592;0.041
156.666;4766.022;0.041
157.166;4752.463;0.04
157.666;4738.914;0.041
158.166;4725.374;0.041
158.666;4711.845;0.041
159.166;4698.326;0.04
159.666;4684.817;0.04
160.166;4671.318;0.04
160.666;4657.829;0.039
161.166;4644.35;0.04
161.666;4630.881;0.039
162.166;4617.422;0.041
162.666;4603.973;0.039
163.166;4590.533;0.039
163.666;4577.103;0.038
164.166;4563.683;0.038
164.666;4550.273;0.038
165.166;4536.872;0.038
165.666;4523.48;0.039
166.166;4510.099;0.038
166.666;4496.727;0.038
167.166;4483.364;0.038
167.666;4470.011;0.038
168.166;4456.667;0.038
168.666;4443.332;0.038
169.166;4430.007;0.037
169.666;4416.692;0.038
170.166;4403.385;0.037
170.666;4390.088;0.037
171.166;4376.801;0.037
171.666;4363.522;0.036
172.166;4350.253;0.036
172.666;4336.992;0.036
173.166;4323.741;0.037
173.666;4310.5;0.038
174.166;4297.267;0.038
174.666;4284.045;0.038
175.166;4270.831;0.038
175.666;4257.628;0.038
176.166;4244.434;0.038
176.666;4231.249;0.038
177.166;4218.074;0.038
177.666;4204.908;0.037
178.166;4191.752;0.038
178.666;4178.605;0.037
179.166;4165.467;0.038
179.666;4152.339;0.037
180.166;4139.22;0.037
180.666;4126.11;0.037
181.166;4113.01;0.037
181.666;4099.918;0.037
182.166;4086.836;0.036
182.666;4073.763;0.037
183.166;4060.699;0.037
183.666;4047.644;0.036
184.166;4034.598;0.036
184.666;4021.562;0.036
185.166;4008.534;0.035
185.666;3995.515;0.036
186.166;3982.505;0.035
186.666;3969.504;0.037
187.166;3956.512;0.036
187.666;3943.529;0.035
188.166;3930.554;0.035
188.666;3917.588;0.034
189.166;3904.631;0.034
189.666;3891.683;0.035
190.166;3878.743;0.035
190.666;3865.811;0.034
191.166;3852.889;0.034
191.666;3839.974;0.034
192.166;3827.069;0.035
192.666;3814.172;0.037
193.166;3801.285;0.034
193.666;3788.406;0.035
194.166;3775.536;0.035
194.666;3762.674;0.035
195.166;3749.822;0.035
195.666;3736.979;0.036
196.166;3724.144;0.036
196.666;3711.318;0.035
197.166;3698.502;0.035
197.666;3685.693;0.035
198.166;3672.894;0.036
198.666;3660.103;0.035
199.166;3647.322;0.035
199.666;3634.548;0.034
200.166;3621.784;0.035
200.666;3609.028;0.034
201.166;3596.281;0.034
201.666;3583.542;0.034
202.166;3570.811;0.034
202.666;3558.09;0.035
203.166;3545.376;0.034
203.666;3532.672;0.033
204.166;3519.975;0.033
204.666;3507.287;0.034
205.166;3494.607;0.033
205.666;3481.936;0.034
206.166;3469.273;0.032
206.666;3456.618;0.033
207.166;3443.972;0.033
207.666;3431.333;0.033
